h1_audio,candidate_h2_audio,rank,cost,is_true_match
adad0062-Audio_SP17,5586979c-Audio_SP18,2,0.4733891798336748,False
adad0062-Audio_SP17,2988c6fc-Audio_SP13,3,0.4940945726826604,False
c3533b36-Audio_SP16,061ea7d0-Audio_SP16,1,0.429042330676753,False
c3533b36-Audio_SP16,1d46eb6e-Audio_SP18,2,0.4700103159541546,False
c3533b36-Audio_SP16,c3533b36-Audio_SP16,3,0.4794802146413995,True
cafd9c21-Audio_SP27,cafd9c21-Audio_SP27,1,0.4459011812931148,True
cafd9c21-Audio_SP27,181d5ce9-Audio_SP21,2,0.6222673133144839,False
cafd9c21-Audio_SP27,7a414497-Audio_SP15,3,0.6403963592804716,False
d4c363bf-Audio_SP13,d4c363bf-Audio_SP13,1,0.394847943579359,True
d4c363bf-Audio_SP13,2988c6fc-Audio_SP13,2,0.5775048649418711,False
d4c363bf-Audio_SP13,514fc6b6-Audio_SP19,3,0.6119041247972655,False
dbeec025-Audio_SP13,dbeec025-Audio_SP13,1,0.4385668551069101,True
dbeec025-Audio_SP13,7a414497-Audio_SP15,2,0.4512481371088733,False
dbeec025-Audio_SP13,0af9ac47-Audio_SP14,3,0.7514067608671922,False
e90f8e4d-Audio_SP22,501e6487-Audio_SP19,1,0.5741015270772757,False
e90f8e4d-Audio_SP22,713a2f9b-Audio_SP16,2,0.6331197535508722,False
e90f8e4d-Audio_SP22,e90f8e4d-Audio_SP22,3,0.6769243917040699,True
f061152e-Audio_SP12,f061152e-Audio_SP12,1,0.3004468959290217,True
f061152e-Audio_SP12,514fc6b6-Audio_SP19,2,0.7357414586665688,False
f061152e-Audio_SP12,a1a056ce-Audio_SP11,3,0.8376281348475916,False
fcd45f4d-Audio_SP21,919b9bc1-Audio_SP14,1,0.409635784901447,False
fcd45f4d-Audio_SP21,3361ee02-Audio_SP10,2,0.4702246560170741,False
fcd45f4d-Audio_SP21,501e6487-Audio_SP19,3,0.4828810731757738,False
