h1_audio,candidate_h2_audio,rank,cost,is_true_match
0af9ac47-Audio_SP14,63239054-Audio_SP15,21,0.8134570914812642,False
0af9ac47-Audio_SP14,514fc6b6-Audio_SP19,22,0.852456447713994,False
0af9ac47-Audio_SP14,a1a056ce-Audio_SP11,23,0.8719274213743293,False
0af9ac47-Audio_SP14,5586979c-Audio_SP18,24,0.8774716163684068,False
0af9ac47-Audio_SP14,5278b5b9-Audio_SP15,25,0.8943680475933742,False
0af9ac47-Audio_SP14,919b9bc1-Audio_SP14,26,0.9060764436969901,False
0af9ac47-Audio_SP14,d4c363bf-Audio_SP13,27,0.9076580304202004,False
0af9ac47-Audio_SP14,c3533b36-Audio_SP16,28,0.9307955256579077,False
0af9ac47-Audio_SP14,7c3c98d2-Audio_SP13,29,0.964976307642804,False
0af9ac47-Audio_SP14,42d56bbf-Audio_SP23,30,0.9785826381932842,False
0af9ac47-Audio_SP14,a452055c-Audio_SP11,31,1.0974382585169278,False
0af9ac47-Audio_SP14,713a2f9b-Audio_SP16,32,1.1141059862413711,False
0af9ac47-Audio_SP14,85c7895f-Audio_SP16,33,1.1254324014511776,False
0af9ac47-Audio_SP14,f061152e-Audio_SP12,34,1.1355241780946752,False
0af9ac47-Audio_SP14,dbeec025-Audio_SP13,35,1.1378689399156798,False
0af9ac47-Audio_SP14,5a932187-audio_SP16,36,1.1423437841550461,False
0af9ac47-Audio_SP14,7aee4437-Audio_SP12,37,1.2366619307244544,False
0af9ac47-Audio_SP14,51a17262-Audio_SP18,38,1.3517522259201349,False
0af9ac47-Audio_SP14,34ad326e-Audio_SP7,39,1.3731271119478454,False
0af9ac47-Audio_SP14,7e277fda-Audio_SP28,40,1.4023350150867557,False
0af9ac47-Audio_SP14,375a28cd-Audio_SP16,41,1.488060361768742,False
0af9ac47-Audio_SP14,0f786745-Audio_SP20,42,1.5597505223135324,False
0af9ac47-Audio_SP14,30a90cb2-Audio_SP21,43,1.9209896950481653,False
0e6115f2-Audio_SP19,1c403477-Audio_SP13,1,0.3381276840976341,False
0e6115f2-Audio_SP19,e90f8e4d-Audio_SP22,2,0.3899534217806382,False
0e6115f2-Audio_SP19,adad0062-Audio_SP17,3,0.44487148885786265,False
0e6115f2-Audio_SP19,5586979c-Audio_SP18,4,0.46372910904932796,False
0e6115f2-Audio_SP19,501e6487-Audio_SP19,5,0.480228025433463,False
0e6115f2-Audio_SP19,3361ee02-Audio_SP10,6,0.48506289123353646,False
0e6115f2-Audio_SP19,0e6115f2-Audio_SP19,7,0.5159759679166825,True
0e6115f2-Audio_SP19,5278b5b9-Audio_SP15,8,0.5344227288745824,False
0e6115f2-Audio_SP19,fcd45f4d-Audio_SP21,9,0.5399948996234178,False
0e6115f2-Audio_SP19,919b9bc1-Audio_SP14,10,0.5507016523462909,False
0e6115f2-Audio_SP19,d4c363bf-Audio_SP13,11,0.5908414487894742,False
0e6115f2-Audio_SP19,713a2f9b-Audio_SP16,12,0.5937729129985612,False
0e6115f2-Audio_SP19,7aee4437-Audio_SP12,13,0.6265585402433274,False
0e6115f2-Audio_SP19,49ae7020-Audio_SP17,14,0.6299653771510734,False
0e6115f2-Audio_SP19,514fc6b6-Audio_SP19,15,0.7148205364483593,False
0e6115f2-Audio_SP19,a452055c-Audio_SP11,16,0.7175498037201751,False
0e6115f2-Audio_SP19,2988c6fc-Audio_SP13,17,0.7436506525122283,False
0e6115f2-Audio_SP19,c3533b36-Audio_SP16,18,0.7654646327796735,False
0e6115f2-Audio_SP19,63239054-Audio_SP15,19,0.7696488454677517,False
0e6115f2-Audio_SP19,5a932187-audio_SP16,20,0.7842831633113465,False
0e6115f2-Audio_SP19,42d56bbf-Audio_SP23,21,0.7881150245846218,False
0e6115f2-Audio_SP19,a1a056ce-Audio_SP11,22,0.8000553763111455,False
0e6115f2-Audio_SP19,9a0c18cb-Audio_SP14,23,0.8017755699505805,False
0e6115f2-Audio_SP19,1d46eb6e-Audio_SP18,24,0.8303860940515891,False
0e6115f2-Audio_SP19,12c532f8-Audio_SP15,25,0.8662101389908405,False
0e6115f2-Audio_SP19,7a414497-Audio_SP15,26,0.8718938898747179,False
0e6115f2-Audio_SP19,5819ce7a-Audio_SP11,27,0.8807451492553728,False
0e6115f2-Audio_SP19,7c3c98d2-Audio_SP13,28,0.8827943378997143,False
0e6115f2-Audio_SP19,181d5ce9-Audio_SP21,29,0.95271793917555,False
0e6115f2-Audio_SP19,f061152e-Audio_SP12,30,0.9550020424895744,False
0e6115f2-Audio_SP19,0af9ac47-Audio_SP14,31,0.9691425730697605,False
0e6115f2-Audio_SP19,7dec1dd7-Audio_SP13,32,0.9717770446698545,False
0e6115f2-Audio_SP19,cafd9c21-Audio_SP27,33,1.0285716317832416,False
0e6115f2-Audio_SP19,061ea7d0-Audio_SP16,34,1.0592004468496439,False
0e6115f2-Audio_SP19,34ad326e-Audio_SP7,35,1.0629680488842679,False
0e6115f2-Audio_SP19,51a17262-Audio_SP18,36,1.083034338561275,False
0e6115f2-Audio_SP19,7e277fda-Audio_SP28,37,1.0920911858373223,False
0e6115f2-Audio_SP19,85c7895f-Audio_SP16,38,1.1230381700685728,False
0e6115f2-Audio_SP19,2e25304d-Audio_SP12,39,1.1956123262306964,False
0e6115f2-Audio_SP19,30a90cb2-Audio_SP21,40,1.2569495866833706,False
0e6115f2-Audio_SP19,375a28cd-Audio_SP16,41,1.3856892232872053,False
0e6115f2-Audio_SP19,dbeec025-Audio_SP13,42,1.3879769546001515,False
0e6115f2-Audio_SP19,0f786745-Audio_SP20,43,1.454041488219337,False
0f786745-Audio_SP20,0f786745-Audio_SP20,1,0.37669006988783815,True
0f786745-Audio_SP20,7e277fda-Audio_SP28,2,0.7781780900892596,False
0f786745-Audio_SP20,5278b5b9-Audio_SP15,3,1.2407297045084835,False
0f786745-Audio_SP20,9a0c18cb-Audio_SP14,4,1.3086088215571345,False
0f786745-Audio_SP20,34ad326e-Audio_SP7,5,1.310321239973162,False
0f786745-Audio_SP20,63239054-Audio_SP15,6,1.3155347536105628,False
0f786745-Audio_SP20,e90f8e4d-Audio_SP22,7,1.349084071793,False
0f786745-Audio_SP20,7a414497-Audio_SP15,8,1.3555275340403778,False
0f786745-Audio_SP20,fcd45f4d-Audio_SP21,9,1.3705776301028982,False
0f786745-Audio_SP20,3361ee02-Audio_SP10,10,1.4226775095367283,False
0f786745-Audio_SP20,0af9ac47-Audio_SP14,11,1.4290189520081917,False
0f786745-Audio_SP20,adad0062-Audio_SP17,12,1.4572915035277951,False
0f786745-Audio_SP20,7c3c98d2-Audio_SP13,13,1.467216803136087,False
0f786745-Audio_SP20,375a28cd-Audio_SP16,14,1.4869787653351108,False
0f786745-Audio_SP20,dbeec025-Audio_SP13,15,1.5461259523554982,False
0f786745-Audio_SP20,c3533b36-Audio_SP16,16,1.5562431091948867,False
0f786745-Audio_SP20,5586979c-Audio_SP18,17,1.560469879634485,False
0f786745-Audio_SP20,713a2f9b-Audio_SP16,18,1.5929901953756789,False
0f786745-Audio_SP20,1c403477-Audio_SP13,19,1.619101127084972,False
0f786745-Audio_SP20,a452055c-Audio_SP11,20,1.6234029103817882,False
0f786745-Audio_SP20,501e6487-Audio_SP19,21,1.6247505054824078,False
0f786745-Audio_SP20,cafd9c21-Audio_SP27,22,1.6320626186374527,False
0f786745-Audio_SP20,0e6115f2-Audio_SP19,23,1.6320786108912164,False
0f786745-Audio_SP20,49ae7020-Audio_SP17,24,1.648111024173437,False
0f786745-Audio_SP20,7aee4437-Audio_SP12,25,1.6481868166922764,False
0f786745-Audio_SP20,12c532f8-Audio_SP15,26,1.67264306052189,False
0f786745-Audio_SP20,2e25304d-Audio_SP12,27,1.696845657579277,False
0f786745-Audio_SP20,5a932187-audio_SP16,28,1.7011004931110532,False
0f786745-Audio_SP20,2988c6fc-Audio_SP13,29,1.7022192009958876,False
0f786745-Audio_SP20,42d56bbf-Audio_SP23,30,1.7172923316537918,False
0f786745-Audio_SP20,919b9bc1-Audio_SP14,31,1.7276665274259915,False
0f786745-Audio_SP20,1d46eb6e-Audio_SP18,32,1.728303216274174,False
0f786745-Audio_SP20,181d5ce9-Audio_SP21,33,1.7501666640022826,False
0f786745-Audio_SP20,7dec1dd7-Audio_SP13,34,1.7554733251837475,False
0f786745-Audio_SP20,061ea7d0-Audio_SP16,35,1.781791979164297,False
0f786745-Audio_SP20,d4c363bf-Audio_SP13,36,1.8259276698954698,False
0f786745-Audio_SP20,514fc6b6-Audio_SP19,37,1.8264737590541662,False
0f786745-Audio_SP20,5819ce7a-Audio_SP11,38,1.8474611432589918,False
0f786745-Audio_SP20,85c7895f-Audio_SP16,39,1.8787913812265857,False
0f786745-Audio_SP20,30a90cb2-Audio_SP21,40,1.9077294558104594,False
0f786745-Audio_SP20,a1a056ce-Audio_SP11,41,1.9419715811819747,False
0f786745-Audio_SP20,f061152e-Audio_SP12,42,1.9657538050545011,False
0f786745-Audio_SP20,51a17262-Audio_SP18,43,2.0840813156732616,False
12c532f8-Audio_SP15,12c532f8-Audio_SP15,1,0.3460304133667654,True
12c532f8-Audio_SP15,7dec1dd7-Audio_SP13,2,0.5522343645075194,False
12c532f8-Audio_SP15,501e6487-Audio_SP19,3,0.5799216916405472,False
12c532f8-Audio_SP15,1d46eb6e-Audio_SP18,4,0.6143046106666968,False
12c532f8-Audio_SP15,2988c6fc-Audio_SP13,5,0.6245477994927127,False
12c532f8-Audio_SP15,fcd45f4d-Audio_SP21,6,0.6593040857090403,False
12c532f8-Audio_SP15,0e6115f2-Audio_SP19,7,0.6658650443873084,False
12c532f8-Audio_SP15,919b9bc1-Audio_SP14,8,0.6803712796924872,False
12c532f8-Audio_SP15,1c403477-Audio_SP13,9,0.6830958506242644,False
12c532f8-Audio_SP15,adad0062-Audio_SP17,10,0.6922433548552618,False
12c532f8-Audio_SP15,c3533b36-Audio_SP16,11,0.6984101944063358,False
12c532f8-Audio_SP15,9a0c18cb-Audio_SP14,12,0.716123363828663,False
12c532f8-Audio_SP15,d4c363bf-Audio_SP13,13,0.7203731591745623,False
12c532f8-Audio_SP15,5586979c-Audio_SP18,14,0.7216342387592625,False
12c532f8-Audio_SP15,3361ee02-Audio_SP10,15,0.7371072383474901,False
12c532f8-Audio_SP15,5819ce7a-Audio_SP11,16,0.7460296659260577,False
12c532f8-Audio_SP15,514fc6b6-Audio_SP19,17,0.7932727405983739,False
12c532f8-Audio_SP15,e90f8e4d-Audio_SP22,18,0.8183484923611128,False
12c532f8-Audio_SP15,63239054-Audio_SP15,19,0.8242138566196173,False
12c532f8-Audio_SP15,a1a056ce-Audio_SP11,20,0.8647648473439635,False
12c532f8-Audio_SP15,0af9ac47-Audio_SP14,21,0.8664519970130572,False
12c532f8-Audio_SP15,42d56bbf-Audio_SP23,22,0.8666459453907578,False
12c532f8-Audio_SP15,49ae7020-Audio_SP17,23,0.8755312366912542,False
12c532f8-Audio_SP15,181d5ce9-Audio_SP21,24,0.9100329554431175,False
12c532f8-Audio_SP15,061ea7d0-Audio_SP16,25,0.9157433431665783,False
12c532f8-Audio_SP15,cafd9c21-Audio_SP27,26,0.9159640102918456,False
12c532f8-Audio_SP15,5278b5b9-Audio_SP15,27,0.9245054642484845,False
12c532f8-Audio_SP15,a452055c-Audio_SP11,28,0.9786296277263562,False
12c532f8-Audio_SP15,2e25304d-Audio_SP12,29,0.989533145384859,False
12c532f8-Audio_SP15,713a2f9b-Audio_SP16,30,0.9974958443057441,False
12c532f8-Audio_SP15,85c7895f-Audio_SP16,31,1.0181658594495548,False
12c532f8-Audio_SP15,7aee4437-Audio_SP12,32,1.0474598683738123,False
12c532f8-Audio_SP15,7a414497-Audio_SP15,33,1.1048173781366053,False
12c532f8-Audio_SP15,7c3c98d2-Audio_SP13,34,1.136598520076959,False
12c532f8-Audio_SP15,5a932187-audio_SP16,35,1.1406011538512193,False
12c532f8-Audio_SP15,f061152e-Audio_SP12,36,1.1561863587141734,False
12c532f8-Audio_SP15,51a17262-Audio_SP18,37,1.3345023915625942,False
12c532f8-Audio_SP15,375a28cd-Audio_SP16,38,1.3655562908014665,False
12c532f8-Audio_SP15,34ad326e-Audio_SP7,39,1.4369987692141475,False
12c532f8-Audio_SP15,7e277fda-Audio_SP28,40,1.4790725069500916,False
12c532f8-Audio_SP15,dbeec025-Audio_SP13,41,1.513474286949871,False
12c532f8-Audio_SP15,0f786745-Audio_SP20,42,1.7822167442487242,False
12c532f8-Audio_SP15,30a90cb2-Audio_SP21,43,1.798669440928651,False
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,1,0.5489767410073996,True
181d5ce9-Audio_SP21,3361ee02-Audio_SP10,2,0.6009890890538816,False
181d5ce9-Audio_SP21,e90f8e4d-Audio_SP22,3,0.6326786597420914,False
181d5ce9-Audio_SP21,501e6487-Audio_SP19,4,0.6495398309611633,False
181d5ce9-Audio_SP21,fcd45f4d-Audio_SP21,5,0.6927751654731048,False
181d5ce9-Audio_SP21,1c403477-Audio_SP13,6,0.6934574296838021,False
181d5ce9-Audio_SP21,0e6115f2-Audio_SP19,7,0.694866733252558,False
181d5ce9-Audio_SP21,9a0c18cb-Audio_SP14,8,0.7169779199028108,False
181d5ce9-Audio_SP21,cafd9c21-Audio_SP27,9,0.7356379502144099,False
181d5ce9-Audio_SP21,1d46eb6e-Audio_SP18,10,0.7531199603478438,False
181d5ce9-Audio_SP21,2e25304d-Audio_SP12,11,0.753485411311804,False
181d5ce9-Audio_SP21,63239054-Audio_SP15,12,0.7551961560013634,False
181d5ce9-Audio_SP21,49ae7020-Audio_SP17,13,0.7668307768200752,False
181d5ce9-Audio_SP21,a1a056ce-Audio_SP11,14,0.7787299317409551,False
181d5ce9-Audio_SP21,12c532f8-Audio_SP15,15,0.779967499654551,False
181d5ce9-Audio_SP21,adad0062-Audio_SP17,16,0.7857969552407476,False
181d5ce9-Audio_SP21,7a414497-Audio_SP15,17,0.7864747186031809,False
181d5ce9-Audio_SP21,0af9ac47-Audio_SP14,18,0.8058591045722006,False
181d5ce9-Audio_SP21,7dec1dd7-Audio_SP13,19,0.8361295894201881,False
181d5ce9-Audio_SP21,2988c6fc-Audio_SP13,20,0.8550118291430013,False
181d5ce9-Audio_SP21,5278b5b9-Audio_SP15,21,0.8552247582454433,False
181d5ce9-Audio_SP21,514fc6b6-Audio_SP19,22,0.8971582312005048,False
181d5ce9-Audio_SP21,5819ce7a-Audio_SP11,23,0.9391061949956071,False
181d5ce9-Audio_SP21,d4c363bf-Audio_SP13,24,0.9799441895335639,False
181d5ce9-Audio_SP21,7c3c98d2-Audio_SP13,25,0.9996462772102532,False
181d5ce9-Audio_SP21,061ea7d0-Audio_SP16,26,1.0060613952008914,False
181d5ce9-Audio_SP21,42d56bbf-Audio_SP23,27,1.0227392275155185,False
181d5ce9-Audio_SP21,919b9bc1-Audio_SP14,28,1.0326351195487347,False
181d5ce9-Audio_SP21,713a2f9b-Audio_SP16,29,1.0356447301081635,False
181d5ce9-Audio_SP21,5586979c-Audio_SP18,30,1.0458075456897535,False
181d5ce9-Audio_SP21,f061152e-Audio_SP12,31,1.0702117180713628,False
181d5ce9-Audio_SP21,5a932187-audio_SP16,32,1.074905493756486,False
181d5ce9-Audio_SP21,c3533b36-Audio_SP16,33,1.1332198858708922,False
181d5ce9-Audio_SP21,a452055c-Audio_SP11,34,1.1971696553112792,False
181d5ce9-Audio_SP21,85c7895f-Audio_SP16,35,1.217139298022158,False
181d5ce9-Audio_SP21,7aee4437-Audio_SP12,36,1.234453169440979,False
181d5ce9-Audio_SP21,34ad326e-Audio_SP7,37,1.3237340713394534,False
181d5ce9-Audio_SP21,7e277fda-Audio_SP28,38,1.3260745360961987,False
181d5ce9-Audio_SP21,dbeec025-Audio_SP13,39,1.32952086314827,False
181d5ce9-Audio_SP21,51a17262-Audio_SP18,40,1.4568140695295484,False
181d5ce9-Audio_SP21,0f786745-Audio_SP20,41,1.4688884727385674,False
181d5ce9-Audio_SP21,375a28cd-Audio_SP16,42,1.4791310183959978,False
181d5ce9-Audio_SP21,30a90cb2-Audio_SP21,43,1.7334548704568076,False
1c403477-Audio_SP13,1c403477-Audio_SP13,1,0.26753324774449627,True
1c403477-Audio_SP13,0e6115f2-Audio_SP19,2,0.40645539033473255,False
1c403477-Audio_SP13,e90f8e4d-Audio_SP22,3,0.44500120992843883,False
1c403477-Audio_SP13,501e6487-Audio_SP19,4,0.4692777696598036,False
1c403477-Audio_SP13,adad0062-Audio_SP17,5,0.5035170801156928,False
1c403477-Audio_SP13,fcd45f4d-Audio_SP21,6,0.5070133151079133,False
1c403477-Audio_SP13,42d56bbf-Audio_SP23,7,0.5173696048469428,False
1c403477-Audio_SP13,d4c363bf-Audio_SP13,8,0.5390339435848706,False
1c403477-Audio_SP13,5586979c-Audio_SP18,9,0.5920543309902944,False
1c403477-Audio_SP13,2988c6fc-Audio_SP13,10,0.6193780687200612,False
1c403477-Audio_SP13,a452055c-Audio_SP11,11,0.6313659753540065,False
1c403477-Audio_SP13,514fc6b6-Audio_SP19,12,0.639628502980448,False
1c403477-Audio_SP13,5278b5b9-Audio_SP15,13,0.6413521859229989,False
1c403477-Audio_SP13,3361ee02-Audio_SP10,14,0.6520991946616652,False
1c403477-Audio_SP13,1d46eb6e-Audio_SP18,15,0.6585495453694792,False
1c403477-Audio_SP13,a1a056ce-Audio_SP11,16,0.6717435623264298,False
1c403477-Audio_SP13,9a0c18cb-Audio_SP14,17,0.6919186116925807,False
1c403477-Audio_SP13,5819ce7a-Audio_SP11,18,0.7152035227538699,False
1c403477-Audio_SP13,7aee4437-Audio_SP12,19,0.73404462944159,False
1c403477-Audio_SP13,919b9bc1-Audio_SP14,20,0.7363039975087048,False
1c403477-Audio_SP13,c3533b36-Audio_SP16,21,0.7460202387224234,False
1c403477-Audio_SP13,63239054-Audio_SP15,22,0.790082314516966,False
1c403477-Audio_SP13,713a2f9b-Audio_SP16,23,0.7974918289971902,False
1c403477-Audio_SP13,12c532f8-Audio_SP15,24,0.8012836888091132,False
1c403477-Audio_SP13,181d5ce9-Audio_SP21,25,0.8070184633318795,False
1c403477-Audio_SP13,49ae7020-Audio_SP17,26,0.8392172022113891,False
1c403477-Audio_SP13,061ea7d0-Audio_SP16,27,0.8794474091535538,False
1c403477-Audio_SP13,85c7895f-Audio_SP16,28,0.9105255079612843,False
1c403477-Audio_SP13,7dec1dd7-Audio_SP13,29,0.9185045679930128,False
1c403477-Audio_SP13,cafd9c21-Audio_SP27,30,0.948104399024951,False
1c403477-Audio_SP13,7a414497-Audio_SP15,31,0.952418495533944,False
1c403477-Audio_SP13,5a932187-audio_SP16,32,0.9671359264968877,False
1c403477-Audio_SP13,f061152e-Audio_SP12,33,1.0292808902932977,False
1c403477-Audio_SP13,7c3c98d2-Audio_SP13,34,1.0564220374647724,False
1c403477-Audio_SP13,0af9ac47-Audio_SP14,35,1.0625431515290813,False
1c403477-Audio_SP13,51a17262-Audio_SP18,36,1.0797214652183298,False
1c403477-Audio_SP13,7e277fda-Audio_SP28,37,1.1824466954190875,False
1c403477-Audio_SP13,2e25304d-Audio_SP12,38,1.2556551920955696,False
1c403477-Audio_SP13,34ad326e-Audio_SP7,39,1.260930575142671,False
1c403477-Audio_SP13,375a28cd-Audio_SP16,40,1.4241038658241272,False
1c403477-Audio_SP13,30a90cb2-Audio_SP21,41,1.441519179000493,False
1c403477-Audio_SP13,0f786745-Audio_SP20,42,1.476279581376678,False
1c403477-Audio_SP13,dbeec025-Audio_SP13,43,1.4949273229628783,False
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,1,0.24687840750228054,True
1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2,0.40064533490744075,False
1d46eb6e-Audio_SP18,42d56bbf-Audio_SP23,3,0.4475795923659033,False
1d46eb6e-Audio_SP18,5819ce7a-Audio_SP11,4,0.45789466440779003,False
1d46eb6e-Audio_SP18,12c532f8-Audio_SP15,5,0.5449991368805863,False
1d46eb6e-Audio_SP18,0e6115f2-Audio_SP19,6,0.5686710869907882,False
1d46eb6e-Audio_SP18,501e6487-Audio_SP19,7,0.5713091309801771,False
1d46eb6e-Audio_SP18,fcd45f4d-Audio_SP21,8,0.5929124055266648,False
1d46eb6e-Audio_SP18,a1a056ce-Audio_SP11,9,0.5933374537227412,False
1d46eb6e-Audio_SP18,d4c363bf-Audio_SP13,10,0.6001615522669959,False
1d46eb6e-Audio_SP18,85c7895f-Audio_SP16,11,0.6023306354090459,False
1d46eb6e-Audio_SP18,9a0c18cb-Audio_SP14,12,0.612801760682645,False
1d46eb6e-Audio_SP18,1c403477-Audio_SP13,13,0.6168111463429014,False
1d46eb6e-Audio_SP18,061ea7d0-Audio_SP16,14,0.6195583245912918,False
1d46eb6e-Audio_SP18,514fc6b6-Audio_SP19,15,0.6212089973331596,False
1d46eb6e-Audio_SP18,adad0062-Audio_SP17,16,0.6294117248348261,False
1d46eb6e-Audio_SP18,a452055c-Audio_SP11,17,0.6366360476137369,False
1d46eb6e-Audio_SP18,e90f8e4d-Audio_SP22,18,0.65741230970553,False
1d46eb6e-Audio_SP18,7dec1dd7-Audio_SP13,19,0.6748469189664492,False
1d46eb6e-Audio_SP18,c3533b36-Audio_SP16,20,0.7179650484745488,False
1d46eb6e-Audio_SP18,63239054-Audio_SP15,21,0.719298730531538,False
1d46eb6e-Audio_SP18,cafd9c21-Audio_SP27,22,0.7259430328593539,False
1d46eb6e-Audio_SP18,181d5ce9-Audio_SP21,23,0.741277851505257,False
1d46eb6e-Audio_SP18,5586979c-Audio_SP18,24,0.7667794095145857,False
1d46eb6e-Audio_SP18,5278b5b9-Audio_SP15,25,0.8290915006469654,False
1d46eb6e-Audio_SP18,7aee4437-Audio_SP12,26,0.872687437262284,False
1d46eb6e-Audio_SP18,3361ee02-Audio_SP10,27,0.9047497854273052,False
1d46eb6e-Audio_SP18,919b9bc1-Audio_SP14,28,0.9550500602421161,False
1d46eb6e-Audio_SP18,7a414497-Audio_SP15,29,1.0290380317267718,False
1d46eb6e-Audio_SP18,0af9ac47-Audio_SP14,30,1.046580395414353,False
1d46eb6e-Audio_SP18,f061152e-Audio_SP12,31,1.0699207027161535,False
1d46eb6e-Audio_SP18,713a2f9b-Audio_SP16,32,1.0810982184729396,False
1d46eb6e-Audio_SP18,49ae7020-Audio_SP17,33,1.0849432678371995,False
